"date";"fama_french"
2019-10-03;-0,0290549149136553
2019-10-04;-0,0295168708120249
2019-10-07;-0,0393148627481182
2019-10-08;-0,0413968977143693
2019-10-09;-0,037081401915775
2019-10-10;-0,0335886408846019
2019-10-11;-0,0313919522391446
2019-10-14;-0,0297598827592538
2019-10-15;-0,0301552340628718
2019-10-16;-0,0284456815448964
2019-10-17;-0,0272150363249802
2019-10-18;-0,0276405298183747
2019-10-21;-0,0212462660471336
2019-10-22;-0,0180601655267884
2019-10-23;-0,0155054145680364
2019-10-24;-0,0184948515210802
2019-10-25;-0,0176119801477864
2019-10-28;-0,0146230451409464
2019-10-29;-0,0164509954472035
2019-10-30;-0,0114823943325503
2019-10-31;-0,0118529623145541
2019-11-01;-0,00768644890740788
2019-11-04;0,00190454815398966
2019-11-05;-0,00175841784139941
2019-11-06;-0,000773594591170657
2019-11-07;0,00423686789587374
2019-11-08;0,00251714708615869
2019-11-11;0,00231992101537681
2019-11-12;0,00196796739518534
2019-11-13;-0,00268486582507566
2019-11-14;-0,00409882616643853
2019-11-18;-0,00340725742508563
2019-11-19;-0,00449817313808809
2019-11-21;0,00274934802151128
2019-11-22;0,00354897955066158
2019-11-25;0,00414493779537328
2019-11-26;0,00321623844316177
2019-11-27;0,00507885959519649
2019-11-28;0,00575592597642327
2019-11-29;0,00512652972329275
2019-12-02;0,00607923408471023
2019-12-03;-0,00124814889547387
2019-12-04;0,00825283894199869
2019-12-05;0,010871890717467
2019-12-06;0,0129565554782884
2019-12-09;0,014524512798622
2019-12-10;0,0199819976652367
2019-12-11;0,0223718837526923
2019-12-12;0,0268843217138526
2019-12-13;0,0280347220616826
2019-12-16;0,0294647170751829
2019-12-17;0,0373978251906177
2019-12-18;0,0428635047865871
2019-12-19;0,0429771813715842
2019-12-20;0,0495175175424956
2019-12-23;0,060072593271965
2019-12-26;0,0681282314286116
2019-12-27;0,0641926196194809
2019-12-30;0,0648866940236148
2020-01-03;0,0620100468845792
2020-01-06;0,0602243051544018
2020-01-07;0,0637298928349788
2020-01-08;0,0610400728272475
2020-01-09;0,0599015584188829
2020-01-10;0,0632455875451146
2020-01-13;0,0720302296891153
2020-01-14;0,0726532643853177
2020-01-15;0,0690000171131799
2020-01-16;0,0698292145808939
2020-01-17;0,0750954383248548
2020-01-20;0,0781897052065019
2020-01-21;0,0685126371384912
2020-01-22;0,0747208670087669
2020-01-23;0,0707708377321639
2020-01-24;0,0707965799264896
2020-01-27;0,0529436539971873
2020-01-28;0,0573285450117416
2020-01-29;0,0520992245238305
2020-01-30;0,0491244315295183
2020-01-31;0,0407572972228436
2020-02-03;0,0406444047146644
2020-02-04;0,0488384405590336
2020-02-05;0,0492995031630044
2020-02-06;0,051672632280416
2020-02-07;0,0454170807908754
2020-02-10;0,0326502550602892
2020-02-11;0,0388545222660648
2020-02-12;0,0402931832851448
2020-02-13;0,0361434709606054
2020-02-14;0,0317124739435044
2020-02-17;0,0340161724609247
2020-02-18;0,0359963402911472
2020-02-19;0,041235206862529
2020-02-20;0,0348367033684882
2020-02-21;0,0301936260911548
2020-02-26;0,00262633897852949
2020-02-27;-0,00484819239767487
2020-02-28;-0,00444092438035348
2020-03-02;0,00491317095147559
2020-03-03;-0,00415216757278591
2020-03-04;-0,00439976117213481
2020-03-05;-0,0222231671239352
2020-03-06;-0,0452474538226477
2020-03-09;-0,095691305958326
2020-03-10;-0,0736887281781861
2020-03-11;-0,0953909260537835
2020-03-12;-0,140571836685172
2020-03-13;-0,112008460405077
2020-03-16;-0,139028642827152
2020-03-17;-0,137751231294793
2020-03-18;-0,182831961091415
2020-03-19;-0,178958314717063
2020-03-20;-0,195226761429957
2020-03-23;-0,210009288174302
2020-03-24;-0,208918455656069
2020-03-25;-0,188792476497363
2020-03-26;-0,172999042220044
2020-03-27;-0,17537322968959
2020-03-30;-0,171209476533275
2020-03-31;-0,172825199975198
2020-04-01;-0,181087934649918
2020-04-03;-0,192201508571919
2020-04-06;-0,204180028066245
2020-04-07;-0,205015139403419
2020-04-08;-0,190275761530313
2020-04-09;-0,187414889206587
2020-04-13;-0,176055151735107
2020-04-14;-0,178358275980343
2020-04-15;-0,180839998985646
2020-04-17;-0,179001875095413
2020-04-20;-0,186346370354836
2020-04-22;-0,184869269235961
2020-04-23;-0,182442898256981
2020-04-24;-0,203046613297664
2020-04-27;-0,199211709117621
2020-04-28;-0,196721285040319
2020-04-29;-0,18194120787969
2020-04-30;-0,189897423072112
2020-05-04;-0,222601820117446
2020-05-05;-0,224069222812407
2020-05-06;-0,232595036630091
2020-05-07;-0,242988730454423
2020-05-08;-0,230284187253925
2020-05-11;-0,242945545616484
2020-05-12;-0,251573753447939
2020-05-13;-0,256557512691838
2020-05-14;-0,247949781938126
2020-05-15;-0,251891315977682
2020-05-18;-0,231523107118716
2020-05-19;-0,23718043975207
2020-05-20;-0,232744175729078
2020-05-21;-0,228589061850347
2020-05-22;-0,228920735238213
2020-05-25;-0,213659487816862
2020-05-26;-0,217668946579397
2020-05-27;-0,201191735571785
2020-05-28;-0,199530880955311
2020-05-29;-0,19693667141858
2020-06-01;-0,189878352154789
2020-06-02;-0,175415006807837
2020-06-03;-0,163567986868203
2020-06-04;-0,158763116536581
2020-06-05;-0,156239630811616
2020-06-08;-0,142059860553877
2020-06-09;-0,138449238543364
2020-06-10;-0,149760611305507
2020-06-12;-0,160931428035048
2020-06-15;-0,169623570968337
2020-06-16;-0,161903335502187
2020-06-17;-0,154997785667665
2020-06-18;-0,154454104957621
2020-06-19;-0,151037065404383
2020-06-22;-0,14771648847199
2020-06-23;-0,146596680080114
2020-06-24;-0,155465941672256
2020-06-25;-0,153979071506476
2020-06-26;-0,163138299706233
2020-06-29;-0,158553945873737
2020-06-30;-0,158534740685566
2020-07-01;-0,156541926609823
2020-07-02;-0,155976934072857
2020-07-03;-0,150070470905967
2020-07-06;-0,144681086672956
2020-07-07;-0,145489953192443
2020-07-08;-0,137857510850128
2020-07-09;-0,140454994899699
2020-07-10;-0,134868379761955
2020-07-13;-0,134087926731897
2020-07-14;-0,130207934649997
2020-07-15;-0,126062289861193
2020-07-16;-0,130374432057931
2020-07-17;-0,124668546404502
2020-07-20;-0,123535778553833
2020-07-21;-0,124874585730784
2020-07-22;-0,129141470798246
2020-07-23;-0,138068234596249
2020-07-24;-0,139090011334714
2020-07-27;-0,131808350244992
2020-07-28;-0,132922476902236
2020-07-29;-0,13039068702087
2020-07-30;-0,135004608252736
2020-07-31;-0,1438131816832
2020-08-03;-0,14967931580853
2020-08-04;-0,156367424314984
2020-08-05;-0,15147557188603
2020-08-06;-0,149842402809031
2020-08-07;-0,153317339446277
2020-08-10;-0,151076583512599
2020-08-11;-0,153585215677121
2020-08-12;-0,157556967766892
2020-08-13;-0,16720111872003
2020-08-14;-0,161720099420989
2020-08-17;-0,170183464414531
2020-08-18;-0,161465335414034
2020-08-19;-0,163494666402512
2020-08-20;-0,161126943532389
2020-08-21;-0,157961957705661
2020-08-24;-0,153031849643821
2020-08-25;-0,150241465964694
2020-08-26;-0,158827544000528
2020-08-27;-0,162938870629795
2020-08-28;-0,162571070555921
2020-08-31;-0,170073766806478
2020-09-01;-0,160563034388242
2020-09-02;-0,157589733389851
2020-09-03;-0,162541846091488
2020-09-04;-0,159663724185873
2020-09-08;-0,163250693286319
2020-09-09;-0,164111443901547
2020-09-10;-0,169427362403996
2020-09-11;-0,172631371479278
2020-09-14;-0,166521732709202
2020-09-15;-0,167872465374718
2020-09-16;-0,167288562091352
