"date";"SMB";"SMB_acum"
2011-06-29;0,0063983761760924;-0,121761159765984
2011-06-30;-0,00347340357890835;-0,124811637696789
2011-07-01;-0,0177243511935068;-0,140323783590721
2011-07-04;-0,00116503798564316;-0,141325339038192
2011-07-05;0,0112629327951451;-0,131654144038885
2011-07-06;0,010780643121283;-0,122292817259924
2011-07-07;-0,0032364955564389;-0,125133512656716
2011-07-08;0,0104363581646815;-0,116003092648525
2011-07-11;0,00172051122979466;-0,114482166042323
2011-07-12;-0,0085607825573556;-0,122062891669496
2011-07-13;-0,00980495584562524;-0,130671026251912
2011-07-14;0,00527525524963002;-0,126085094019492
2011-07-15;0,0130887555964144;-0,11464663540305
2011-07-18;-0,000270478037930344;-0,114886104043981
2011-07-19;0,0107442680934762;-0,105376203052568
2011-07-20;-0,0104125365281972;-0,114691506017278
2011-07-21;-0,0123155671612829;-0,125594582233376
2011-07-22;-0,00291099945172757;-0,128139975925082
2011-07-25;-0,00301485957219105;-0,130768511464275
2011-07-26;-0,00397426333568562;-0,134223066299386
2011-07-27;-0,000367017059323071;-0,134540821203623
2011-07-28;0,00606763812984501;-0,129289528090534
2011-07-29;0,00511791310348675;-0,124833307557005
2011-08-01;0,00838570419451035;-0,11749441855329
2011-08-02;-0,00204196680759194;-0,119296465658119
2011-08-03;0,00389935423375809;-0,115862290602797
2011-08-04;0,0103724411418897;-0,106691624250749
2011-08-05;-0,0177385702214664;-0,122537637603402
2011-08-08;-0,00431736986606002;-0,126325967165415
2011-08-09;-0,026262281332452;-0,149270640408574
2011-08-10;-0,00376863940995853;-0,152476732600339
2011-08-11;-0,00907326634363437;-0,160166536937884
2011-08-12;0,0102853252863184;-0,151528576583955
2011-08-15;-0,00485188020926453;-0,155645258291353
2011-08-16;0,00178345099239108;-0,154139392989323
2011-08-17;0,00550129064800009;-0,149486067942463
2011-08-18;0,00808890221176062;-0,14260634391631
2011-08-19;-0,000424620404640974;-0,142970410757493
2011-08-22;-0,00285100410081274;-0,145413805630941
2011-08-23;-0,0120586903163973;-0,155718995897506
2011-08-24;0,00242272903799456;-0,15367353179264
2011-08-25;0,00553585373640098;-0,148988392251399
2011-08-26;-0,011500206629786;-0,158775201584854
2011-08-29;-0,00846538740039127;-0,165896495394255
2011-08-30;-0,00684025168848668;-0,171601973300007
2011-08-31;0,0021533785519614;-0,169818118756824
2011-09-01;-0,0132697557927564;-0,180834429584492
2011-09-02;0,0123039058229533;-0,170755493552693
2011-09-05;0,00315686829059292;-0,168137677865142
2011-09-06;-0,0149414365609659;-0,180566895978777
2011-09-08;-0,00352595313425974;-0,183456178700217
2011-09-09;0,0153992357506085;-0,170882027895319
2011-09-12;-0,000820256014591125;-0,171562116898744
2011-09-13;0,00350359655576704;-0,168659604784843
2011-09-14;0,00616176871140484;-0,163537077549079
2011-09-15;0,0187191187691014;-0,147879228757771
2011-09-16;-0,00238434053608461;-0,149910974854284
2011-09-19;0,0168981457841129;-0,135546046577897
2011-09-20;0,00881008514899795;-0,12793013364086
2011-09-21;-0,00661824937992728;-0,133701709493145
2011-09-22;-0,000437128565020206;-0,134080393221753
2011-09-23;-0,0124783840144822;-0,144885670600802
2011-09-26;0,00330222312165951;-0,142061892290597
2011-09-27;-0,0134028857201927;-0,153560738703225
2011-09-28;-0,015468537298742;-0,166653915987714
2011-09-29;0,00937831673113398;-0,158838532465196
2011-09-30;0,0105837810172136;-0,14993586369269
2011-10-03;0,0100712589132557;-0,141374647683066
2011-10-04;-0,0153459624568784;-0,154551080104245
2011-10-05;0,00123079539944526;-0,153510505463172
2011-10-06;-0,0155100240081973;-0,166639577846125
2011-10-07;0,00320153979106663;-0,163971541294299
2011-10-10;-0,01590835804928;-0,177271381354777
2011-10-11;-0,00103874388537561;-0,178125985676718
2011-10-13;-0,00627149453726727;-0,183280364067869
2011-10-14;0,00429730463253963;-0,179770670992891
2011-10-17;-0,000809587382194499;-0,180434718308161
2011-10-18;-0,0168150292784888;-0,194215732515443
2011-10-19;0,00817606806024362;-0,187627585502615
2011-10-20;0,00266556904238324;-0,185462150743645
2011-10-21;-0,00276655284578964;-0,187715612748508
2011-10-24;0,00250321623999916;-0,185682289278843
2011-10-25;-0,000909268221432113;-0,186422722495351
2011-10-26;-0,00813486880199754;-0,193041066908137
2011-10-27;-0,00122196554478227;-0,19402714292043
2011-10-28;-0,00413583676126739;-0,197360515091323
2011-10-31;0,0176791506511451;-0,183170530719065
2011-11-01;0,00602864483561416;-0,178246155957507
2011-11-03;-0,00849763580234253;-0,185229120843356
2011-11-04;0,00809089861955281;-0,178636892261935
2011-11-07;-0,0120290007547967;-0,188517069704879
2011-11-08;0,00491185553996265;-0,184531182778123
2011-11-09;0,0130008578761455;-0,173929388582993
2011-11-10;-0,0021397342017363;-0,175696960123291
2011-11-11;-0,0131596947178954;-0,186544536483102
2011-11-14;-0,00279039049662422;-0,188814394877927
2011-11-16;0,0114354923976657;-0,179538088057457
2011-11-17;0,0175758032711231;-0,165117810901706
2011-11-18;-0,00232457965282973;-0,167058561050993
2011-11-21;0,00646226505052117;-0,161675872700942
2011-11-22;0,00192997304338394;-0,160057929733637
2011-11-23;-0,0166665153995932;-0,174056837182497
2011-11-24;-0,013562881540409;-0,185259006458902
2011-11-25;-0,000710002622575701;-0,185837474701036
2011-11-28;-0,011983869725126;-0,195594292339298
2011-11-29;-0,0124682678836849;-0,205623838189577
2011-11-30;-0,00359209379010328;-0,208477311867422
2011-12-01;0,00140292885612237;-0,207366861847966
2011-12-02;0,00211267742915855;-0,205692283707389
2011-12-05;-0,00931462796861271;-0,213090964577253
2011-12-06;-0,000024171910014692;-0,213109985671647
2011-12-07;0,00232191425804351;-0,211282894527866
2011-12-08;0,00817009941218794;-0,204838997368065
2011-12-09;-0,00492062118055459;-0,208751683439567
2011-12-12;-0,00202694884445365;-0,210355503300495
2011-12-13;0,00738116254891386;-0,204527008914501
2011-12-14;0,000746748123130803;-0,203932990951406
2011-12-15;-0,00544367182601158;-0,208266518500181
2011-12-16;0,00432665679805999;-0,204840959450199
2011-12-19;0,0114469547383308;-0,19573880990325
2011-12-20;-0,00793287690332445;-0,202118914922409
2011-12-21;0,00186313359080914;-0,20063235587133
2011-12-22;0,00466783836751161;-0,196901036912319
2011-12-23;0,00701872535598147;-0,191264305856733
2011-12-26;-0,00384236281089279;-0,19437176181175
2011-12-27;-0,000338660554461079;-0,194644596317585
2011-12-28;0,00866428488419202;-0,187666767667057
2011-12-29;-0,00299837995343255;-0,190102451346391
2012-01-03;-0,0251861065117395;-0,210500617270377
2012-01-04;-0,0101522196033299;-0,218515788380542
2012-01-05;0,0107932427019541;-0,210081039616788
2012-01-06;-0,00517674709343108;-0,214170250298998
2012-01-09;-0,00803095242699992;-0,220481211634568
2012-01-10;-0,0307447612688829;-0,244447330687472
2012-01-11;-0,00508619420457623;-0,248290218295381
2012-01-12;-0,00931443090869588;-0,25529196712046
2012-01-13;0,0272346175445921;-0,2350101286626
2012-01-16;-0,0178363599669266;-0,248654763378827
2012-01-17;0,00457355945820237;-0,245218441265503
2012-01-18;-0,00531767935751293;-0,249232127579816
2012-01-19;-0,0389314839893176;-0,278460634984637
2012-01-20;-0,00864019322378429;-0,284694874516936
2012-01-23;-0,0131619716729722;-0,294109700316076
2012-01-24;0,00958771097536038;-0,287341828142396
2012-01-26;-0,0393814324441528;-0,31540732779318
2012-01-27;0,0164345897787052;-0,304156328059953
2012-01-30;0,0169382466257052;-0,292369956331696
2012-01-31;0,0160150616424819;-0,281037217562276
2012-02-01;-0,0442339377402354;-0,312839772518173
2012-02-02;-0,0132493601870279;-0,32194420587828
2012-02-03;-0,0222611154286947;-0,337038484178318
2012-02-06;0,00271184374830913;-0,335240636136268
2012-02-07;0,0138809559158131;-0,326013140711852
2012-02-08;-0,00742381477671405;-0,331016694317146
2012-02-09;0,0272308729367974;-0,312799694923257
2012-02-10;0,0470228706709317;-0,280485563852609
2012-02-13;0,00241675793787777;-0,278746671627632
2012-02-14;-0,0590851247773101;-0,321362014530564
