"date";"HML";"HML_acum"
2011-06-29;-0,000975547430821955;-0,114568775660109
2011-06-30;-0,0075675526519926;-0,12126932307002
2011-07-01;0,00321920484061367;-0,118440509021251
2011-07-04;0,00715886066066185;-0,11212954746125
2011-07-05;-0,00206628933105757;-0,113964144704692
2011-07-06;0,00364429420882395;-0,110735169368429
2011-07-07;-0,00149278761122629;-0,112062652890695
2011-07-08;0,00603629065544287;-0,106702804979721
2011-07-11;0,00530260886289591;-0,101965999356206
2011-07-12;-0,0122021462712318;-0,112923941588601
2011-07-13;0,00218510340252021;-0,110985588675072
2011-07-14;-0,00496773697277952;-0,115401978435545
2011-07-15;0,0119176343898407;-0,104859662632563
2011-07-18;0,00374094645886158;-0,101510990557305
2011-07-19;0,000981153907350762;-0,100629434554978
2011-07-20;-0,00772671765394939;-0,107578616980445
2011-07-21;-0,00405964398927172;-0,111201530083918
2011-07-22;-0,00425113802419674;-0,114979935055226
2011-07-25;0,00693389951003764;-0,108843294860532
2011-07-26;-0,0176316812668431;-0,124555885844361
2011-07-27;0,00125210903131867;-0,123459734362612
2011-07-28;0,0172912082235845;-0,10830329411312
2011-07-29;0,00716431429245012;-0,101914898658603
2011-08-01;-0,00536919570983074;-0,106736893331788
2011-08-02;-0,00368616237301811;-0,110029606184794
2011-08-03;0,0102582945308187;-0,100900027761329
2011-08-04;0,0135284909982852;-0,0887365618803397
2011-08-05;0,00511300931444647;-0,0840772634333194
2011-08-08;0,00321362703238959;-0,0811338293675083
2011-08-09;-0,0222767499177832;-0,101603181258599
2011-08-10;-0,00809432820126732;-0,108875099964467
2011-08-11;0,00476225611990766;-0,104631334955671
2011-08-12;0,00717428740059034;-0,0982077028231595
2011-08-15;-0,00722037976438483;-0,104718985677373
2011-08-16;-0,0116243068655041;-0,115126006918719
2011-08-17;0,00722228925966628;-0,10873519098233
2011-08-18;-0,00420702829071817;-0,112484767248389
2011-08-19;0,00328126089410208;-0,109572598222241
2011-08-22;0,00271234015500132;-0,107157456225286
2011-08-23;0,0171864395733021;-0,0918126717982285
2011-08-24;-0,00630363883700491;-0,0975375567115569
2011-08-25;0,00113259224767459;-0,096515434744471
2011-08-26;-0,014330014374456;-0,109462381551682
2011-08-29;-0,00858456663268359;-0,117107261076163
2011-08-30;-0,0118858585715254;-0,127601199304838
2011-08-31;-0,00466597350075015;-0,131671788990968
2011-09-01;-0,00337779025589624;-0,134604819561034
2011-09-02;0,00345659857859659;-0,131613495810404
2011-09-05;0,00555676823162365;-0,126788073271153
2011-09-06;0,00559244061797859;-0,121904687424011
2011-09-08;-0,00231578725803971;-0,123938169360219
2011-09-09;0,00681304692499674;-0,117969518998872
2011-09-12;0,00191413265335416;-0,116281195653934
2011-09-13;-0,00100817316911017;-0,117172137241514
2011-09-14;0,0135166939554042;-0,105239223205303
2011-09-15;0,00421005880919312;-0,101472227714838
2011-09-16;0,00713490909560277;-0,0950613137397094
2011-09-19;0,00612452943242514;-0,089518990121168
2011-09-20;0,00972815862229426;-0,0806616864344799
2011-09-21;0,00624994106007126;-0,0749158761604303
2011-09-22;0,00613257520018928;-0,0692427282044829
2011-09-23;-0,0181627580272653;-0,0861478473142224
2011-09-26;0,00688041158830366;-0,079860168372887
2011-09-27;-0,0105731432504003;-0,0895889386230796
2011-09-28;0,00732227636315985;-0,0829226572276003
2011-09-29;-0,00708273271571491;-0,0894180709260952
2011-09-30;0,00749803728279652;-0,0825904936728584
2011-10-03;0,00298526380491548;-0,0798517842793346
2011-10-04;0,0111992088770275;-0,0695468522136545
2011-10-05;-0,0106485325141705;-0,0794548128107698
2011-10-06;-0,00256450222170512;-0,0818155529884965
2011-10-07;-0,00640697484966501;-0,0876983376478528
2011-10-10;0,00200908895046981;-0,0858654424585259
2011-10-11;0,00336837904124399;-0,0827862907740263
2011-10-13;-0,0037730579669506;-0,0862469912670177
2011-10-14;0,0000825470166474496;-0,0861715636821941
2011-10-17;-0,00545454964483816;-0,0911560862549544
2011-10-18;-0,0143653692428938;-0,104211964660059
2011-10-19;-0,00738378973098741;-0,110826275156543
2011-10-20;0,00289641850818756;-0,108250855922913
2011-10-21;0,00930409816492173;-0,0999539343479345
2011-10-24;0,00609474133109833;-0,0944683863917124
2011-10-25;-0,00082844369695656;-0,0952185683494011
2011-10-26;-0,0077324894098908;-0,102214781187905
2011-10-27;-0,0147250138015063;-0,115434680925702
2011-10-28;0,030656941593026;-0,0883166136036244
2011-10-31;-0,00314765702653008;-0,0911862802207857
2011-11-01;0,0152047209008331;-0,0773680212606949
2011-11-03;-0,00842341310102501;-0,0851397315578322
2011-11-04;0,00705931440997931;-0,0786814452817008
2011-11-07;-0,00589483482855035;-0,0841124659862439
2011-11-08;0,011645352822368;-0,0734466325070453
2011-11-09;0,000351344219466809;-0,0731210933373491
2011-11-10;0,00455061197885454;-0,0689032270817423
2011-11-11;-0,0124164145713119;-0,0804641106203061
2011-11-14;-0,00991268008950574;-0,0895791757225461
2011-11-16;0,0217023038680415;-0,069820946346284
2011-11-17;0,0053283995037936;-0,0648645807383564
2011-11-18;0,00401848603569377;-0,0611067521145708
2011-11-21;0,00705029881607777;-0,0544872741605809
2011-11-22;-0,000255972139406646;-0,0547292990758502
2011-11-23;-0,0140731147732862;-0,0680322021417805
2011-11-24;-0,0119299228064063;-0,0791505060282854
2011-11-25;-0,0156623181793367;-0,0935731437981516
2011-11-28;0,00742124815031353;-0,0868463251681691
2011-11-29;-0,0166283161588406;-0,10203053317488
2011-11-30;-0,00153630028697682;-0,10341008392446
2011-12-01;0,00981922834420068;-0,0946062628074065
2011-12-02;-0,00609100998747147;-0,100121025103241
2011-12-05;-0,00996599020224109;-0,109089210150265
2011-12-06;0,00247146980582902;-0,106887351033464
2011-12-07;0,000109667654549783;-0,106789405464003
2011-12-08;-0,000849729072216587;-0,107548392473792
2011-12-09;0,00702845725570311;-0,10127583449751
2011-12-12;-0,00424998081077221;-0,105095394955073
2011-12-13;-0,00417232903383324;-0,108829231421213
2011-12-14;0,00541157595963293;-0,104006593114045
2011-12-15;-0,00457868450075116;-0,108109064238929
2011-12-16;0,00046513492769662;-0,10769421461301
2011-12-19;0,00804183413107662;-0,100518439492728
2011-12-20;0,00154809849411053;-0,0991259534434262
2011-12-21;0,0070985865494797;-0,0927310210537644
2011-12-22;0,0120243870287278;-0,0818216677117563
2011-12-23;-0,00759845628867439;-0,0887984056348564
2011-12-26;-0,00203071336529881;-0,0906487948910153
2011-12-27;0,00391536390256442;-0,0870883540077781
2011-12-28;-0,00770411587798669;-0,0941215311148658
2011-12-29;0,00188037949896214;-0,092418135813423
2012-01-03;0,0118233326909813;-0,081687493488844
2012-01-04;-0,0079165847259548;-0,0889573922515434
2012-01-05;-0,00460861687190484;-0,0931560385846372
2012-01-06;-0,00807936932093267;-0,10048276586537
2012-01-09;-0,0126169596414036;-0,111831938505193
2012-01-10;0,00516996725495722;-0,107240138710366
2012-01-11;0,000330601425224897;-0,10694499102784
2012-01-12;-0,0113086554036042;-0,117044242380769
2012-01-13;0,00364294837336165;-0,1138276801398
2012-01-16;-0,00522334172730798;-0,118456460995711
2012-01-17;-0,001574461693997;-0,119844417529464
2012-01-18;0,0187376014099976;-0,103352413046346
2012-01-19;-0,0102046519259267;-0,11250238957143
2012-01-20;-0,0212642612693903;-0,131374370635543
2012-01-23;-0,00867986511346519;-0,138913923932525
2012-01-24;0,00851651462871283;-0,131580471769116
2012-01-26;-0,0131404470786942;-0,142991892621938
2012-01-27;0,0284591765310165;-0,118602147605554
2012-01-30;0,00157366593392494;-0,117215121831006
2012-01-31;0,00154570800839182;-0,115850594175133
2012-02-01;-0,0042982968948031;-0,119650930820732
2012-02-02;0,0176051721368398;-0,104152233917325
2012-02-03;-0,0192771168396744;-0,121421595974662
2012-02-06;-0,0146010701953194;-0,134249780923927
2012-02-07;0,0247640041589974;-0,112810338898074
2012-02-08;-0,0140552788725532;-0,125280036997708
2012-02-09;0,00874469551655765;-0,117630877258998
2012-02-10;-0,00394940158036006;-0,121115707266813
2012-02-13;0,00299386552153735;-0,118484445885378
2012-02-14;-0,0469790280658486;-0,159897189842611
2012-02-15;0,0102577604793099;-0,151279616438021
2012-02-16;0,00981189319616971;-0,142952062681099
2012-02-17;0,0092410480613907;-0,135032041501419
2012-02-23;0,00807314377396662;-0,128049030812586
2012-02-24;0,0193491078340443;-0,111177557483779
2012-02-27;0,0075807305285529;-0,104439634059333
2012-02-28;-0,00541508740853947;-0,109289171720526
2012-02-29;-0,00152047024490309;-0,110643471031737
2012-03-01;-0,0124231320516859;-0,121692064632139
2012-03-02;0,0102608224324592;-0,11267990286631
2012-03-05;0,00217671929223129;-0,110748456092494
2012-03-06;-0,00540791259550677;-0,115557450717366
2012-03-07;-0,000215690007238978;-0,115748216137223
2012-03-08;0,0200129051947211;-0,098051769018514
2012-03-09;0,00879260758257305;-0,0901212921636978
2012-03-12;-0,00119050573241963;-0,0912045079811835
2012-03-13;0,0123608245514786;-0,0799710463511643
2012-03-14;0,00859486836250078;-0,0720635186048632
2012-03-15;-0,000257527418785042;-0,0723024876917133
2012-03-16;0,00684875462300993;-0,065948915065537
2012-03-19;0,000512552549575052;-0,0654701648005206
2012-03-20;0,0142934396023989;-0,0521125190444571
2012-03-21;0,00130874764113242;-0,0508719735396975
2012-03-22;-0,0093493718349168;-0,0597457243780156
2012-03-23;0,00642220085293177;-0,0537072225671434
2012-03-26;0,0434322607639962;-0,0126075878985933
2012-03-27;0,00494695521963606;-0,00772300185171904
2012-03-28;-0,0209964248563179;-0,0285572712799922
2012-03-29;0,00415819311916565;-0,0245178248097652
2012-03-30;0,00615710093159771;-0,0185116826001444
2012-04-02;0,0115886254082342;-0,00713758214723936
2012-04-03;0,0145419343428771;0,00730055794468587
2012-04-04;-0,020736624232595;-0,0135874552146964
2012-04-05;0,0460073255217772;0,0317947478320058
2012-04-09;0,00830774955216784;0,0403666401862361
2012-04-10;0,02366587848338;0,0649878306710459
2012-04-11;0,0244775380455594;0,0910561108143542
2012-04-12;-0,0335133585655056;0,0544911561575465
2012-04-13;0,025243220875845;0,0811099093240566
2012-04-16;-0,0234388906003974;0,0557698924324044
2012-04-17;0,0419139846540485;0,100021415502023
2012-04-18;0,00816719010639588;0,109005499523534
2012-04-19;0,00914469383272298;0,119147015275483
2012-04-20;0,00580853737365683;0,125647622540327
2012-04-23;0,0455087952403711;0,176874489707326
2012-04-24;-0,00481070766830816;0,171212890575054
2012-04-25;-0,0117581327544496;0,15744161392395
2012-04-26;-0,0244213935637494;0,129175276743252
2012-04-27;-0,00255907590519877;0,126285631499792
2012-04-30;0,017206045809643;0,14566455367012
2012-05-02;0,0062470800277119;0,15282161182181
2012-05-03;-0,0612587622007674;0,0822011868433128
2012-05-04;-0,0262057664728801;0,0538412752642232
2012-05-07;-0,000271868299776878;0,0535547692284823
2012-05-08;-0,0434898364368977;0,00773584463742205
2012-05-09;-0,0320199903279181;-0,0245318473609645
2012-05-10;0,0424505298535222;0,0168772925737988
2012-05-11;0,0234276159125265;0,0407003032143878
2012-05-14;0,0248571645033187;0,0665691618500415
2012-05-15;0,0376253357108397;0,106699184623478
2012-05-16;-0,00527189198124256;0,100864786066414
2012-05-17;0,018003365071014;0,120684056703791
2012-05-18;0,0367221910336009;0,161838030722379
2012-05-21;0,00546961222844411;0,168192834222689
2012-05-22;0,0271331048298107;0,199889532855087
2012-05-23;-0,0122798350341715;0,185155087332398
2012-05-24;-0,0558109806391491;0,1190104196989
2012-05-25;-0,0290287912149576;0,0865268998580988
2012-05-28;-0,021001264068762;0,0637084615163654
2012-05-29;0,0523056991795274;0,119346476319159
2012-05-30;-0,0298032327580195;0,0859863327485495
2012-05-31;0,00529183422194779;0,0917331923887559
2012-06-01;0,00279424442567977;0,0947837617759177
2012-06-04;-0,0240744365241964;0,0684274595953225
2012-06-05;-0,0112799157419047;0,0563756878747499
2012-06-06;0,0156887650817881;0,0729489178799292
2012-06-08;-0,00482387574905796;0,0677731456149901
2012-06-11;0,0168952374867959;0,0858134264921786
2012-06-12;-0,00658214727436324;0,078666442606526
2012-06-13;-0,0148591247917236;0,0626384033271912
2012-06-14;0,0135588280471914;0,0770465347142466
2012-06-15;-0,0431787929659126;0,0305409653771664
2012-06-18;0,000166693205897461;0,0307127495544939
2012-06-19;0,0293656729082873;0,0609803230203125
2012-06-20;-0,0355780382543187;0,0232327245008164
2012-06-21;0,0133617559735812;0,036904910469779
2012-06-22;0,000707187345622473;0,0376381965010768
2012-06-25;0,0133116461195713;0,0514508689730493
2012-06-26;-0,0235782862788667;0,0266594593762397
2012-06-27;-0,00112865634093673;0,0255007136674319
2012-06-28;-0,00763266042151001;0,0176734149579922
2012-06-29;0,0081279157680787;0,0259449787541839
2012-07-02;-0,00727762911432395;0,0184785317071079
2012-07-03;0,0221636353759098;0,0410517185220562
2012-07-04;0,000657975995434601;0,0417367055628497
2012-07-05;-0,00604339499226336;0,0354410791731943
2012-07-06;0,0116873650189881;0,0475426570211464
2012-07-10;0,024243063070293;0,0729382997241323
2012-07-11;-0,0579956748364006;0,0107125189738111
2012-07-12;-0,0080549306889427;0,0025712996870304
2012-07-13;-0,0173609629167397;-0,0148343034682237
2012-07-16;-0,00396653368663313;-0,0187419963904324
2012-07-17;0,0237301439719197;0,00454339730882114
2012-07-18;-0,00538530945374616;-0,000866379745404267
2012-07-19;-0,00038435400165393;-0,00125040075053606
2012-07-20;-0,0100129629857512;-0,0112508435198547
2012-07-23;0,00386978749021083;-0,00742459440315146
2012-07-24;-0,014006201714315;-0,021326805750609
2012-07-25;-0,00117461311333944;-0,0224763681182482
2012-07-26;-0,00702525271650667;-0,0293437186685749
2012-07-27;-0,00244670500591049;-0,0317186282511269
2012-07-30;0,0172859999757176;-0,0149809164825881
2012-07-31;0,0436672186535129;0,0280321272152495
2012-08-01;0,038570909433979;0,0676842612892896
2012-08-02;0,0104306603334581;0,0788209131621773
2012-08-03;0,0243903635593621;0,105133747449646
2012-08-06;0,0117090267229489;0,118073788030966
2012-08-07;-0,00943103398192502;0,107529196141747
2012-08-08;0,0161874560555135;0,125457276334489
2012-08-09;-0,000180175236767832;0,125254496803254
2012-08-10;-0,0148687500002305;0,108523369003651
2012-08-13;0,0179027111101844;0,128368942637812
2012-08-14;-0,00565155132570228;0,121991907644166
2012-08-15;-0,00818429768914619;0,112809191867193
2012-08-16;-0,0498639023381784;0,0573201830029
2012-08-17;0,0125007177510882;0,0705374441831481
2012-08-20;0,0106874670246018;0,0819787778164569
2012-08-21;0,00116115450830878;0,083235122352213
2012-08-22;0,012412960726664;0,0966812773837138
2012-08-23;0,0109046618825108;0,108640215906463
2012-08-24;0,0181446085816729;0,128756058681988
2012-08-27;0,00982370592571746;0,139844626264351
2012-08-28;-0,0287935238605903;0,107024482820643
2012-08-29;-0,054978494439117;0,0461619434479219
2012-08-30;-0,0129205150054499;0,0326449923594723
2012-08-31;-0,00725110880388513;0,0251571711640868
2012-09-03;-0,00431779104368779;0,020730756712062
2012-09-04;-0,0105712516665194;0,00994035499910217
2012-09-05;-0,00707482700391826;0,00279520170320757
2012-09-06;-0,00354267158086796;-0,00075737235929707
2012-09-10;-0,00251266060432298;-0,00326812994393
2012-09-11;-0,00347520750013808;-0,00673198001437558
2012-09-12;0,0190728065481609;0,012212428781285
2012-09-13;0,00587049091677705;0,0181546126502945
2012-09-14;-0,0103935323076677;0,0075723897895128
2012-09-17;0,0321266399626995;0,0399423051926373
2012-09-18;-0,00794346108269095;0,0316815639630956
2012-09-19;-0,000963828874641637;0,0306871994823126
2012-09-20;-0,00553192028635863;0,0249855200546061
2012-09-21;0,00537646630784161;0,0304963201692054
2012-09-24;-0,00961480372358303;0,0205883003129039
2012-09-25;-0,00367671444255491;0,0168358885692408
2012-09-26;-0,00779002518512739;0,00891471138814515
2012-09-27;-0,00401597878342808;0,00486293131292181
2012-09-28;0,0102697848044839;0,0151826573755085
2012-10-01;0,00144304588905464;0,0166476125358737
2012-10-02;0,0114277959827896;0,0282656540383239
2012-10-03;0,00769125439251916;0,0361743067666229
2012-10-04;0,0167117209761664;0,0534905626639792
2012-10-05;-0,00596275163006688;0,0472088600941944
2012-10-08;0,00108004428781183;0,0483398920416851
2012-10-09;0,0119582600015806;0,0608762130407485
2012-10-10;-0,0135653905409269;0,0464850128952712
2012-10-11;0,0150980948487296;0,0622849428777381
2012-10-15;0,00235978994711572;0,0647917122069133
2012-10-16;-0,000214245385870115;0,0645635854956603
2012-10-17;-0,0168730298873003;0,0466011723006603
2012-10-18;-0,0132929506121692;0,0326887546066295
2012-10-19;0,00622567554017273;0,0391179397267953
2012-10-22;-0,0192826977378969;0,0190809425810174
2012-10-23;0,0111200589811146;0,0304131827690484
2012-10-24;0,00296159360080661;0,0334648478573241
2012-10-25;-0,00593723654886835;0,0273289225906548
2012-10-26;0,00933599683457154;0,0369200621600247
2012-10-29;0,000225562225126041;0,0371539521565234
2012-10-30;-0,00480574675567169;0,0321696529158151
2012-10-31;-0,00924248771699976;0,0226298375768808
2012-11-01;-0,00616936630252551;0,0163208595169768
2012-11-05;-0,000270722390445566;0,0160457187044287
2012-11-06;-0,00317826699892199;0,0128164541272744
2012-11-07;0,00648805914183981;0,0193876671814808
2012-11-08;-0,00182004887116038;0,0175323318085523
2012-11-09;0,0122317506698438;0,0299785335897393
2012-11-12;0,0117656302110239;0,0420968801412489
2012-11-13;-0,00752636252113881;0,0342536812391581
2012-11-14;0,00962672533689957;0,0442101573571247
2012-11-16;0,032568430517023;0,0782184433121798
2012-11-19;0,00713929837792882;0,0859161664955714
2012-11-21;0,0189162306629568;0,106457607181635
2012-11-22;-0,0110638824991947;0,0942158902254375
2012-11-23;-0,00155443690217116;0,092515000666729
2012-11-26;0,0240153977595711;0,118752182966039
2012-11-27;-0,015664354709959;0,101227651939517
2012-11-28;0,0111660863735529;0,113524055018019
2012-11-29;-0,0243730959328881;0,0863840264014863
2012-11-30;-0,00125716986234248;0,0850182571445641
2012-12-03;-0,0202509397998814;0,0630456177373575
2012-12-04;0,00658313487334816;0,0700437904154441
2012-12-05;0,0131989031405095;0,0841671947612412
2012-12-06;-0,024777909667943;0,0573037979444999
2012-12-07;-0,0147745283726588;0,0416826329832491
2012-12-10;-0,00307053085011622;0,0384841143226438
2012-12-11;0,0301282470488284;0,0697718202752402
2012-12-12;0,0131915547567073;0,0838837738195832
2012-12-13;0,00214543219758445;0,0862091729663752
2012-12-14;-0,00700946172291128;0,0785954313453923
2012-12-17;0,00469556397412618;0,0836600451954748
2012-12-18;0,0136681851970133;0,0984717113838103
2012-12-19;-0,00653678748367614;0,0912912352496642
2012-12-20;-0,0160067091088691;0,0738232538939645
2012-12-21;0,00218963722186938;0,0761745372603997
2012-12-26;-0,00553308852912671;0,0702199682729459
2012-12-27;0,00256634627311936;0,072966523299941
2012-12-28;0,0000367122618385451;0,0730059143278885
2013-01-03;-0,0257344045878899;0,0453927460033758
2013-01-04;0,0200980068804342;0,0664030566053078
2013-01-07;-0,0146037740107923;0,0508295473622256
2013-01-08;0,00721438454151468;0,0584106358044825
2013-01-09;0,0201233600520619;0,0797094141117078
2013-01-10;-0,0132199860472898;0,0654356707220236
2013-01-11;-0,00984149013796531;0,0549501960759764
2013-01-14;-0,0161285098443649;0,0379354214532504
2013-01-15;-0,00142888268734986;0,0364523334989486
2013-01-16;0,0036352843598465;0,0402201324566436
2013-01-17;0,0103448821106515;0,0509810870960339
2013-01-18;0,00494951193188531;0,0561829305268013
2013-01-21;-0,0103606113009868;0,045240229720876
2013-01-22;-0,0318662395804861;0,0119323541414285
2013-01-23;0,0118641405884974;0,0239380618570115
2013-01-24;-0,00542733704327725;0,0183808048838734
2013-01-28;-0,0212901224326177;-0,00330064713513212
2013-01-29;-0,00404719501301498;-0,00733448378552204
2013-01-30;-0,0201852312167975;-0,0273716667512529
2013-01-31;-0,0186853087243354;-0,0455455274320415
2013-02-01;0,015284953010561;-0,0309567356681205
2013-02-04;-0,0165774118938343;-0,0470209650038959
2013-02-05;-0,0181843574909081;-0,0643502764576056
2013-02-06;0,0144418047602785;-0,0508378058261977
2013-02-07;-0,0163069225360474;-0,0663157202007346
2013-02-08;0,0082876996737602;-0,0585776252996473
2013-02-13;0,00589977586096602;-0,0530234442984168
2013-02-14;0,000874098812235991;-0,0521956932158627
2013-02-15;0,00438360125296755;-0,0480408970690757
2013-02-18;0,00934117985893113;-0,0391484758702512
2013-02-19;-0,0342439827978326;-0,0720518589338215
2013-02-20;0,0133645198993052;-0,0596502775370193
2013-02-21;-0,0151457897790008;-0,0738926167521855
2013-02-22;0,012565375480516;-0,0622557297463986
2013-02-25;0,00581628841697257;-0,0568015386092402
2013-02-26;0,00906144216696925;-0,0482548002993735
2013-02-27;-0,0000305742130914943;-0,0482838991599178
2013-02-28;-0,0485173976004273;-0,0944586876271045
2013-03-01;-0,00270492448033055;-0,0969081084908926
2013-03-04;-0,0232212492707184;-0,11787903041799
2013-03-05;-0,00109957257965332;-0,11884898644808
2013-03-06;0,00628702221934008;-0,113309170447285
2013-03-07;0,0866772622283434;-0,0364532368986767
