"date";"Market";"Market_acum"
2011-06-09;0,00649674046302053;-0,133109778692136
2011-06-10;-0,0125836896227169;-0,144018456174043
2011-06-13;-0,0111703868965139;-0,153580101194854
2011-06-14;0,00251412404397035;-0,151452096575973
2011-06-15;-0,0100818740260481;-0,160007049643361
2011-06-16;-0,0121565221537962;-0,170218442553404
2011-06-17;0,00251989069429272;-0,168127483728499
2011-06-20;0,00134848078616969;-0,167005719623764
2011-06-21;0,00376492361213911;-0,163869559788799
2011-06-22;-0,00416473596534715;-0,167351822304868
2011-06-24;-0,00331271169633383;-0,17011014566205
2011-06-27;0,0028575037853016;-0,167738732261896
2011-06-28;0,0173198989531591;-0,153324051202044
2011-06-29;0,000077297074396094;-0,15325860562824
2011-06-30;0,000702711380899741;-0,152663590813736
2011-07-01;0,015444096407742;-0,139577245620473
2011-07-04;0,00741958740070594;-0,133193263792798
2011-07-05;-0,0137554827931377;-0,145116608937673
2011-07-06;-0,00793942606992491;-0,151903892419419
2011-07-07;-0,00614232032996529;-0,157113170382775
2011-07-08;-0,0115765719988562;-0,166870910452727
2011-07-11;-0,0213751913591877;-0,184679204168706
2011-07-12;-0,00903809804101828;-0,19204815345631
2011-07-13;0,0157425291744773;-0,179328947940523
2011-07-14;-0,016754538608945;-0,193078912767497
2011-07-15;-0,00378829016211811;-0,196135763983866
2011-07-18;-0,0111805523733411;-0,2051234101757
2011-07-19;0,00372670858196146;-0,202161136766801
2011-07-20;0,000222902632913042;-0,201983296383546
2011-07-21;0,0189132876023317;-0,186890176956584
2011-07-22;-0,00030411375141413;-0,187137454835181
2011-07-25;-0,00538128005475845;-0,191511695836737
2011-07-26;-0,0109420234412175;-0,200358193812841
2011-07-27;-0,0181486163907578;-0,214870586203345
2011-07-28;0,00678532851940374;-0,209543225200488
2011-07-29;0,00153857591485631;-0,208327047445046
2011-08-01;-0,00529931517239222;-0,212522371934093
2011-08-02;-0,0213475638672564;-0,229333100893266
2011-08-03;-0,0229988338406066;-0,247057540852277
2011-08-04;-0,057652897071019;-0,290466854949921
2011-08-05;0,00219282070847894;-0,288910975976103
2011-08-08;-0,0812716565562812;-0,346702358917514
2011-08-09;0,0505988788992724;-0,313646230691201
2011-08-10;0,00434991896011307;-0,31066064741674
2011-08-11;0,0374822484393629;-0,284822658544184
2011-08-12;0,00201678702218901;-0,283380298163373
2011-08-15;0,0216282392022274;-0,267881075835021
2011-08-16;-0,00642188144909626;-0,272582656772649
2011-08-17;0,0133673732423532;-0,262858997642768
2011-08-18;-0,0356280863427976;-0,289121920921568
2011-08-19;-0,0133310252038585;-0,298598654510633
2011-08-22;-0,000572803292723783;-0,29900041951085
2011-08-23;0,0252662275948381;-0,281288804566325
2011-08-24;-0,000252944583547059;-0,281470598670345
2011-08-25;-0,0160905813212246;-0,29303215443413
2011-08-26;0,00709582792129672;-0,288015632256105
2011-08-29;0,0278828533289826;-0,268163476557774
2011-08-30;0,00913114048869758;-0,261480974447463
2011-08-31;0,0196212562283953;-0,246990303417551
2011-09-01;0,0283079347749353;-0,225674154041802
2011-09-02;-0,0277095792206653;-0,247130397412989
2011-09-05;-0,0275553452014202;-0,26787597920393
2011-09-06;0,0288353380338864;-0,246764935581548
2011-09-08;0,0175457046783745;-0,233548895587865
2011-09-09;-0,0324555343458228;-0,258424475731507
2011-09-12;-0,00208759529556267;-0,259972585307274
2011-09-13;-0,00295237146751591;-0,262157421131593
2011-09-14;0,0129385073649571;-0,252610839490725
2011-09-15;0,00126753743032927;-0,251663495754757
2011-09-16;0,0142832636177741;-0,240974808189819
2011-09-19;-0,00229057365568329;-0,242713411298179
2011-09-20;-0,0130991147543337;-0,252633195225502
2011-09-21;-0,00746190023632474;-0,25820997176267
2011-09-22;-0,0486857851761841;-0,294324601723268
2011-09-23;-0,00135870969943551;-0,29528340973156
2011-09-26;0,00931108323834541;-0,288721734900128
2011-09-27;0,00277984781320108;-0,286744489570312
2011-09-28;-0,0124751674034303;-0,295642471464342
2011-09-29;0,00173854233014238;-0,294417916085428
2011-09-30;-0,0202947678424338;-0,308737540672255
2011-10-03;-0,0296993783629006;-0,329267605999899
2011-10-04;-0,00250721408663888;-0,330949275706501
2011-10-05;0,00605094367014771;-0,326900887461329
2011-10-06;0,0245924703393479;-0,310347717500781
2011-10-07;-0,020424096084099;-0,324433241983163
2011-10-10;0,0391746081395181;-0,297968178965769
2011-10-11;0,0101854764911476;-0,290817650356587
2011-10-13;0,0137518748068362;-0,281065063469073
2011-10-14;0,007436727695066;-0,275718540115623
2011-10-17;-0,0207546343356836;-0,290750736971638
2011-10-18;0,0203732588163526;-0,276301018170654
2011-10-19;-0,0016195734851576;-0,277473101852861
2011-10-20;-0,0178128412133312;-0,290343358761916
2011-10-21;0,0226310155377438;-0,274283108287594
2011-10-24;0,0292060069038749;-0,253087815737983
2011-10-25;-0,0110720324928047;-0,261357651711404
2011-10-26;0,0148233061827723;-0,25040853002316
2011-10-27;0,0367839846538847;-0,222835568894849
2011-10-28;0,00367961063540913;-0,219975906388693
2011-10-31;-0,0201638566961121;-0,235704200431786
2011-11-01;-0,0178188793723481;-0,249323095089084
2011-11-03;0,0148092177748176;-0,238206157325733
2011-11-04;0,00772461842214269;-0,232321590574736
2011-11-07;0,00859626189052844;-0,225722425919612
2011-11-08;-0,00334261792225819;-0,228310540015536
2011-11-09;-0,025426200851347;-0,247931671219969
2011-11-10;-0,00438204363284765;-0,251227267451565
2011-11-11;0,0209502322106194;-0,235540304831696
2011-11-14;-0,00535647636117296;-0,239635115117934
2011-11-16;0,00476356615189035;-0,236013066689224
2011-11-17;-0,0272474570533468;-0,256829767843928
2011-11-18;-0,00494746071861172;-0,260506573374761
2011-11-21;-0,00828193419660548;-0,266631009272894
2011-11-22;-0,00765132749267515;-0,27224225559392
2011-11-23;-0,016634165816994;-0,284347898588972
2011-11-24;0,0051825811002051;-0,280638973533877
2011-11-25;-0,00740290512496232;-0,285964334963401
2011-11-28;0,0200373379494814;-0,27165696103508
2011-11-29;-0,013219957070662;-0,281285624742912
2011-11-30;0,0280607413972307;-0,261117966520351
2011-12-01;0,0218742342335083;-0,244955487849086
2011-12-02;-0,00484040782085813;-0,248610211210797
2011-12-05;0,0172696710393865;-0,235633956736054
2011-12-06;0,0102061079615459;-0,227832754376362
2011-12-07;-0,0150836681973045;-0,239479868902176
2011-12-08;-0,0210124673641626;-0,255460273336657
2011-12-09;0,0131729756278725;-0,245652469663338
2011-12-12;-0,015685742790635;-0,25748497099895
2011-12-13;0,00216050890187105;-0,25588076066902
2011-12-14;-0,0151693798791378;-0,267168588085807
2011-12-15;-0,00599867788447226;-0,271564607669503
2011-12-16;-0,00457428947476922;-0,27489668201769
2011-12-19;-0,014663457171117;-0,285529203465558
2011-12-20;0,0279171007958585;-0,265583250223009
2011-12-21;-0,0041483992835065;-0,268629904141579
2011-12-22;0,0118473932933954;-0,259965074972916
2011-12-23;0,00573513084544077;-0,25572087784769
2011-12-26;-0,000974854370475269;-0,256446441602774
2011-12-27;0,005406082585957;-0,252426729658996
2011-12-28;-0,0257801540297239;-0,271699283716892
2011-12-29;0,00347119228306482;-0,269171211890779
2012-01-04;0,0012670652782756;-0,268245204109002
2012-01-05;-0,0142162790096706;-0,278648034454053
2012-01-06;0,000502080394111832;-0,278285857774898
2012-01-09;0,00782204955811562;-0,27264057398762
2012-01-10;0,0118167512327829;-0,264045548593612
2012-01-11;0,00218816267539725;-0,262435160532252
2012-01-12;-0,00110403764637444;-0,263249459881667
2012-01-13;-0,0133372786540646;-0,273075707133758
2012-01-16;0,013257514594583;-0,263438497711927
2012-01-17;0,0110881682613193;-0,255271379839746
2012-01-18;0,0173385256918111;-0,242358883525671
2012-01-19;0,0028848176037697;-0,240173227095526
2012-01-20;0,00579672617146378;-0,235768719355252
2012-01-23;0,000767300956232359;-0,23518232396283
2012-01-24;0,00118265247189166;-0,234277810447718
2012-01-26;0,00705340284200197;-0,228876863379746
2012-01-27;-0,00119862971889427;-0,229801154488226
2012-01-30;-0,00255050145303569;-0,231765547762831
2012-01-31;0,00439094428783206;-0,228392273083064
2012-02-01;0,0232827982468669;-0,210427086051533
2012-02-02;-0,0000175887761364283;-0,21044097367276
2012-02-03;0,00924021826573187;-0,203145275935818
2012-02-06;-0,000312937283659869;-0,203394641488638
2012-02-07;0,0102046520801045;-0,195265560959883
2012-02-08;-0,00172494228668084;-0,196653681423332
2012-02-09;-0,00499258521642841;-0,20066445637713
2012-02-10;-0,0237988764799808;-0,219687744245869
2012-02-13;0,0260493059132896;-0,19936115158784
2012-02-14;-0,0103605988503534;-0,207656249520248
2012-02-15;0,00463823209852567;-0,203981175303706
2012-02-16;0,0114203847174634;-0,194890334083331
2012-02-17;0,000517105897238208;-0,194474007127162
2012-02-23;-0,00622052502209912;-0,199484801721779
2012-02-24;0,0014484616469337;-0,198325286159286
2012-02-27;-0,0110658287879521;-0,207196481286277
2012-02-28;0,0105850781358545;-0,198804594094312
2012-02-29;-0,00264892845713403;-0,200926903404741
2012-03-01;0,0147441364458041;-0,189145260638369
2012-03-02;0,0141284489904623;-0,177689140814624
2012-03-05;-0,0124883719366927;-0,187958464671712
2012-03-06;-0,0280470558019444;-0,210733838926561
2012-03-07;0,0134477141184912;-0,200120013229047
2012-03-08;0,0130762523617061;-0,189660580662952
2012-03-09;-0,00346923401582465;-0,192471837740879
2012-03-12;-0,00520259316073322;-0,196673078234948
2012-03-13;0,0298425893249788;-0,172699722815014
2012-03-14;-0,00242337094810417;-0,174704578272103
2012-03-15;-0,00786273137497804;-0,181193654478149
2012-03-16;-0,00137969501632927;-0,182323357512404
2012-03-19;0,00025935760254538;-0,182111286858751
2012-03-20;-0,00682806692023228;-0,187695885725382
2012-03-21;-0,00689911101373129;-0,193300061986673
2012-03-22;-0,015855509071347;-0,206090700171699
2012-03-23;-0,000648137822338728;-0,206605262816424
2012-03-26;0,0128293906599;-0,196426491785587
2012-03-27;-0,01013759899587;-0,204572797775569
2012-03-28;-0,0149272900534922;-0,216446370339611
2012-03-29;-0,00360102081154333;-0,219267963266979
2012-03-30;-0,0059850757991645;-0,223940703685662
2012-04-02;0,010508097544323;-0,215785796899812
2012-04-03;-0,0147112428017233;-0,227322562450179
2012-04-04;-0,0121650288989785;-0,236722205807561
2012-04-05;0,00212974526688782;-0,235096618538059
2012-04-09;-0,0124784898476106;-0,244641457618035
2012-04-10;-0,0192528126210721;-0,259184234096241
2012-04-11;-0,00762814971510959;-0,264835287669869
2012-04-12;0,0283758392247027;-0,243974371989114
2012-04-13;-0,0155174833514535;-0,255705987085045
2012-04-16;-0,00285159834694691;-0,257828414661916
2012-04-17;0,0115884447425538;-0,249227800255732
2012-04-18;0,00453993544086419;-0,245819342938098
2012-04-19;-0,00664150598564393;-0,250828238286231
2012-04-20;-0,00240053252772552;-0,252626649469078
2012-04-23;-0,0157017382818311;-0,26436171021793
2012-04-24;0,00659966731454033;-0,259506742241531
2012-04-25;-0,00398645544392138;-0,262458685620109
2012-04-26;0,00683478946774787;-0,257417746012557
2012-04-27;-0,00857165876541842;-0,263782907698992
2012-04-30;0,00167079550725104;-0,262552839488815
2012-05-02;0,00935002961250666;-0,255657686700376
2012-05-03;-0,00554650476093297;-0,259786184884856
2012-05-04;-0,0210791660181786;-0,275389274782618
2012-05-07;0,00613996286866205;-0,270940191835549
2012-05-08;-0,0143862954361032;-0,281428661626391
2012-05-09;-0,0100119220520184;-0,288622941855002
2012-05-10;-0,00182528246763412;-0,289921405927112
2012-05-11;-0,00472498467093306;-0,293276516399264
2012-05-14;-0,0324667007336188;-0,316221496242749
2012-05-15;-0,0230480084872745;-0,331981229000762
2012-05-16;-0,0066438211738674;-0,336419426256068
2012-05-17;-0,0335221893829552;-0,358664099919962
2012-05-18;0,00836983940186988;-0,353296221433639
2012-05-21;0,0376807321693773;-0,328927949560555
2012-05-22;-0,0278279404605023;-0,347602502624891
2012-05-23;-0,00805122385824629;-0,352855100920818
2012-05-24;-0,0105998790897746;-0,359714758604622
2012-05-25;0,00697850424165726;-0,355246525331674
2012-05-28;0,0133505456238605;-0,346638714651971
2012-05-29;-0,0109250436877806;-0,353776715238303
2012-05-30;-0,0157040740907885;-0,363925053581394
2012-05-31;0,0124426604465013;-0,35601058900458
2012-06-01;-0,0203688856856622;-0,369127935699923
2012-06-04;-0,00015811370430539;-0,369227685218952
2012-06-05;-0,0179427828209874;-0,38054549587256
2012-06-06;0,0314960413092664;-0,361035131221351
2012-06-08;0,00463918660147435;-0,3580708539633
2012-06-11;-0,00830195415645916;-0,363400120305392
2012-06-12;0,0189867767566323;-0,351313140506332
2012-06-13;0,010515440559381;-0,344491912393674
2012-06-14;-0,00579304084285546;-0,348289297518
